Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__analogical reasoning,0.6187537719046592,-0.4976173508485998,2.2610907934488793,0.3294138516361914,0.9752951982704027,1.954862652295243e-05
neuroquery6308_combined_tfidf__analysis,1.0,0.0,0.9988641122124113,1.0,-0.0,0.0026809266700184497
neuroquery6308_combined_tfidf__anatomical,1.0,0.0,0.9561237743417595,0.8713544188014354,-0.16193832923107307,0.001947391880003801
neuroquery6308_combined_tfidf__anchoring,1.0,-0.0,1.4273764512998963,1.0,0.0,1.205362317252257e-05
neuroquery6308_combined_tfidf__andrade,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__andreas,1.0,-0.0,1.786207762843864,1.0,0.0,4.309660018269805e-06
neuroquery6308_combined_tfidf__anesthesia,1.0,-0.0,0.8702570379436965,1.0,-0.0,2.817106154771926e-05
neuroquery6308_combined_tfidf__aneurysm,1.0,-0.0,1.0541141586360268,1.0,0.0,9.749341219733828e-06
neuroquery6308_combined_tfidf__angel,1.0,-0.0,2.1082283172720535,1.0,0.0,1.2292647624881782e-05
neuroquery6308_combined_tfidf__anger,1.0,-0.0,1.0055050298128458,1.0,0.0,0.0001576916299963511
neuroquery6308_combined_tfidf__angioma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__angiopathy,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__angle,1.0,0.0,0.9903110598212519,1.0,-0.0,0.0018077544431430496
